2.803783960724536572e+38,2.725088601787506436e+37,3.303975167772431023e+38,1.900315080974261785e+38,7.615442278131862144e+37,2.158018129384260537e+38
2.582148434469792091e+38,1.501792257924635510e+38,2.461423069361812769e+38,2.860979254778415893e+38,1.925508612322779302e+38,1.310966834265550109e+38
6.602221188604425930e+37,3.223976902351160941e+36,7.951466670837964618e+37,2.199687237529686209e+38,1.786089564089974907e+38,6.594956466778740703e+37
1.863392766120581739e+38,2.746585966178619705e+38,7.242795606470701572e+37,2.031581692044156208e+38,2.962625392644155361e+38,1.706510500242174926e+38
9.633638641423086022e+37,2.015365219029035126e+38,1.098537387379979270e+38,3.340716605417904051e+38,3.199171643262306639e+38,2.681428433488963022e+37
3.006932701488679158e+37,2.917166487232223581e+38,1.765363002722377822e+38,3.120345114189471805e+38,1.454196264901298434e+38,4.175558874872280455e+37
1.360218925257352694e+38,1.495046264273260610e+38,3.092590334231530889e+38,2.477119554837175959e+38,3.004315571776041542e+38,4.571202409489356590e+37
2.999629313972485144e+38,1.283295202998782803e+38,3.986640898318006829e+37,5.384361570417674706e+37,9.403531531704311312e+37,6.916007532540487282e+37
2.094541550157758874e+38,2.136701092328880317e+38,1.995056580654915511e+38,9.358411479728433264e+37,3.032535614986191800e+38,1.566762851810489298e+38
2.575938532262878646e+38,2.919922344406957050e+38,3.189374021257981013e+37,2.028094404626920498e+38,1.211098755324511428e+38,3.345276971725191384e+38
1.471968598342741308e+38,2.481538944536386405e+38,3.537678232362227140e+37,1.635841702409848127e+38,1.241931223219854834e+38,1.340384414852018488e+38
2.277276688845250226e+38,5.866958229794241207e+37,3.137473004670923941e+38,2.274793965663134758e+38,2.858981558958292776e+38,3.064308575846285812e+38
2.339315090314827363e+37,3.298406957284728610e+38,2.849041529499416477e+38,1.045870983660110324e+38,3.080137953315583265e+38,2.538195670977295267e+37
2.581373055685708477e+37,3.370614939230064918e+38,1.266451541630961733e+38,3.137687060905253402e+38,3.063825828658060987e+38,1.687194346143424036e+38
7.700489340117419246e+37,3.383192596903373884e+38,3.073324497722447977e+38,4.485945654770893462e+37,9.735826088729288737e+37,7.225895198000584505e+37
2.808889834300684744e+38,2.348815278296194018e+38,3.255803924054669621e+38,2.519152306088385667e+38,2.928013348046739170e+38,7.592514647490936088e+37
1.671875897518166259e+38,3.206728273069966324e+37,1.084298088307824641e+38,2.787862933745908694e+38,1.650242195740782360e+38,7.752003276972483265e+37
4.820274115290746368e+37,2.614419516996645457e+38,2.382748822554676196e+38,3.003889225299558733e+38,7.629720982853454598e+35,2.174565416471676299e+38
4.558202833934684566e+37,2.034285346471223376e+38,7.582449843148370041e+37,2.355598255628528137e+38,2.968127083759246258e+38,1.965870393646051849e+38
1.723801163094878079e+38,1.639761058232679734e+38,2.635991828472918166e+37,4.821119154726825242e+37,2.693640040349232489e+38,2.393799976005571474e+38
2.548632408975141689e+38,1.333760508466658181e+38,1.980589248934441322e+38,1.756406615715210901e+38,6.142199253962030177e+37,2.901701652863109002e+38
1.111988685888311757e+38,2.238872991221744388e+38,2.844314956996075363e+38,6.954759985445495283e+37,2.084596623631646493e+37,3.199365024544749650e+38
2.728815632352402438e+38,3.088837680832884828e+38,1.666787761100245971e+37,7.637814703093025650e+37,3.174994783803164235e+38,1.563756603682281659e+38
2.803988940138743413e+38,6.350275033941126384e+37,2.641231683722978638e+38,1.584304675511563996e+38,7.595980521255188882e+37,2.608927010320398714e+38
6.262655815835356995e+37,7.015344204803538994e+37,1.194897227521463613e+38,2.252544254100547558e+38,3.039663799398911817e+38,7.247621900112381925e+37
5.774068055827694428e+37,1.629370000293941455e+38,3.309915374366593981e+38,2.124146636318919470e+37,3.745034127376234813e+36,1.787516733275343124e+38
1.887179663306244228e+38,2.174613956608960163e+38,8.637882501525706002e+37,3.074525752348724941e+38,4.583784291252081958e+37,2.121400278265190634e+38
1.923895919746393685e+38,1.835441154525144076e+38,2.408329994632232205e+38,8.848008884356968396e+37,1.897537692108794348e+38,2.180345998406836084e+38
2.200388245131756325e+38,2.631111603700691358e+38,1.892721342267263095e+38,3.391810707287817964e+38,2.395767640331227254e+38,6.591442444442606022e+37
8.479276995889525163e+37,2.845805560950475898e+38,1.243064872911454129e+38,1.470893257694192084e+37,8.314387157882637270e+37,5.182795595150743673e+37
4.587896111083115712e+37,1.983505738078591999e+38,7.135903889149742391e+37,2.170803050726145660e+38,1.438771641737623653e+38,1.375992040599306083e+38
6.645588343884614244e+37,2.407056245479303157e+38,2.626304820413809988e+38,6.900055309957304878e+37,1.903639619837446299e+38,1.395020420497140065e+38
2.976588361598596389e+38,1.589413106582791788e+38,1.833173207505450661e+38,1.933661152640256050e+37,2.451628921766801043e+38,8.258279409061048420e+37
1.319729839767553049e+38,8.904258899888720318e+37,2.315239053377792923e+38,2.476330819653291707e+38,1.087338901468029990e+38,3.285455526207646166e+38
2.264692115246579785e+38,2.220283130228344007e+38,2.581229769207264135e+38,7.501031641781539709e+37,1.790968759829549578e+38,2.808650272725365337e+38
5.763498274374848414e+36,2.064734882752250461e+38,8.095776378129675423e+36,2.669204900992257777e+38,1.785297203389327235e+38,3.255212431018975576e+38
1.620394480063133807e+38,2.890200020763406780e+38,3.058712385388028505e+38,5.675383001453529267e+37,1.141136253741937176e+38,2.717117751792755465e+38
6.175877464796047735e+37,6.409546665727986741e+37,2.705282745105425611e+38,3.729745174410295681e+37,3.359446390792350753e+38,4.799935130555172925e+36
2.653642646789689628e+38,9.328462016598661712e+37,6.760481355857439036e+36,1.791287926523585384e+38,1.409872080054654653e+36,2.079932553521697718e+38
2.534257829570349139e+38,1.396145964943542447e+38,1.943022487836787395e+38,8.615381038833522589e+37,7.821882741577214902e+37,2.211580100032774794e+38
2.726184848748774100e+38,3.288599037091524693e+38,1.288921872794686097e+38,1.735971374753274681e+38,8.995905983397086038e+37,5.606666549734725721e+37
4.708495993307939027e+37,2.235311654391524735e+38,2.117249208450581520e+38,7.705813691437589104e+37,2.976881184629258991e+38,2.995983287178279305e+37
1.064042453394433692e+38,3.191782237434416745e+38,1.116919946700240172e+38,3.143658968778805411e+38,3.908862028666446974e+37,3.252567688934242004e+38
2.746294635117405065e+38,3.266614351572017969e+38,3.163900597557936321e+38,3.235142028237811776e+38,3.328613831911662503e+38,6.294897399817710582e+37
2.677869403726758722e+38,6.571523382254183999e+37,3.358188970121650258e+38,3.196893713458445159e+38,3.129085465358798074e+38,1.835988204702311464e+38
1.311954520003885233e+38,1.285637481405762452e+38,2.363197278058325222e+38,1.769980392612601155e+37,1.295430023850381945e+38,3.039271824506937089e+37
2.380483611209141751e+38,1.338596313825198801e+38,9.962503198176179160e+36,3.358385549136051512e+38,1.135838540640546245e+38,1.213252703573190083e+38
2.055321550161822445e+38,2.395544035138151503e+38,2.566318591864865431e+38,1.636239306515032112e+38,1.898633065976184664e+38,1.857033524661693691e+38
2.134394567112677304e+38,1.117264508394556294e+38,8.176204635891952841e+37,7.373095090325839968e+37,1.634559837787241113e+38,5.104733173487896243e+37
3.139489203154305297e+38,7.959359278419882570e+37,3.613999917479021741e+37,6.553714737914123806e+37,1.258988724869424495e+38,8.207594090701023274e+36
1.560734520049515904e+38,2.780240913399416036e+38,2.009919242217004217e+38,3.441196244266407064e+37,2.620621694850596519e+38,5.571054366956054409e+37
2.747935530693213168e+38,6.214487024557992598e+37,2.969929353494893462e+38,7.870638563076386620e+37,1.090082700414429570e+38,1.969266937811694862e+38
3.323899033684049776e+38,8.777131069104399068e+37,2.661626306240484324e+38,1.675471192148010068e+38,1.983112841358766145e+38,2.081096656311495962e+38
3.109196086837063707e+37,2.172585703156055014e+38,4.885042907229564392e+37,2.407730306626690504e+38,1.338664429104290109e+38,3.295510114503157267e+38
2.508170064214704392e+38,2.480803801916056746e+38,1.675866344034806642e+38,2.122757455002584663e+38,3.128077214108064989e+38,1.993091864722772045e+38
2.123103751912516711e+38,2.488557996817341531e+38,6.884164167849655461e+37,1.802621917013873317e+38,2.945081910071803655e+38,1.065870468386963498e+34
9.465053760561609913e+37,1.453669934664974304e+37,1.511140892428485003e+38,2.539476117803341648e+38,3.377207370825287320e+38,2.859638528067140785e+38
2.525612808111367652e+38,4.037451383756364726e+37,8.892145506306623965e+37,6.721438207740259701e+37,2.219597952122668456e+38,1.880525124534599601e+38
1.861264274523801379e+38,2.376321972673187784e+38,5.660511474149671787e+37,1.440636744941430085e+38,9.464990198669128490e+37,2.407543132378030255e+38
2.973622342950814864e+38,1.423610011212676349e+38,2.052101729328515381e+38,3.007874064000872218e+38,2.784958855882024172e+38,3.359796392643604497e+37
2.858526021237086854e+38,2.197947793813994736e+38,3.364258069030387825e+37,2.696658716580260690e+37,9.488871576387514405e+37,2.633057837591956832e+38
9.194650191752349556e+37,1.278260607590371965e+38,2.353677911623423108e+38,1.339143179797303345e+38,1.746078593764975073e+38,2.984690063100712876e+38
2.067213743595935902e+38,1.837395662308355215e+38,1.804896784113779952e+38,2.451783038250866081e+38,3.341378460032156936e+38,6.898009110207550102e+36
3.277922497419954359e+38,1.378402140080048655e+38,2.737370794379097321e+38,1.661529533346443862e+38,2.332979536130345816e+38,6.020263261745104481e+37
3.285459012713701701e+38,1.204415631845014284e+38,1.670495471907452916e+38,1.902058059051365319e+38,3.352243316193690808e+38,8.282582563293009009e+35
2.454873649977122600e+38,2.630133174607848828e+38,2.107799148320900110e+38,2.382341856082685646e+38,2.479981568570850699e+38,2.022622852440449879e+38
1.888745318754998824e+38,3.239772037701248464e+38,5.238300716046239405e+36,3.079202611744901927e+38,2.156941319414651543e+38,2.522396380944105855e+38
6.507117005828691973e+37,1.602862923768745509e+38,1.487090492037752651e+38,1.227043061927615873e+38,2.688855245785030271e+38,1.748417814900710204e+38
1.904435054266496106e+38,2.050924720222257740e+38,2.513238269530055406e+38,3.109304736006486359e+37,3.308833009552518674e+37,3.400460500662230582e+38
1.272667826888015089e+38,2.393467889856626869e+38,3.072127182563239463e+38,3.462701103843253851e+37,1.506938290864215134e+38,1.596485622802705223e+38
6.247436519944628287e+36,1.212943468635425187e+37,2.851556635894993800e+38,1.565789694880993395e+36,1.380788842344682927e+38,6.163097871112343664e+35
6.282058140658804013e+37,4.658494171967988103e+37,2.921419434543501278e+38,3.956355133499565098e+35,5.987492106852235970e+37,3.110736076586582412e+38
3.208642407258508149e+38,2.087430735209959166e+38,1.087261277771963466e+38,1.493441967384436961e+38,3.390986728903508266e+38,2.747312550747274258e+38
2.996036758063069342e+38,2.694227525186493586e+38,8.874797662663563836e+37,5.713013253625313340e+37,3.095703183628622501e+38,1.518768666427943863e+38
1.441507512767335496e+38,1.446563099571308592e+38,1.255137077237655616e+38,2.546019463943493082e+37,3.080229624606215940e+38,6.079957624745139830e+37
2.350454261231054905e+38,9.664001454205175272e+36,8.271552337111809461e+37,2.985791470782179877e+37,7.104651845731286090e+37,6.715908362488801072e+37
4.738659871517796330e+37,8.757410474721422550e+37,7.427954375603964652e+37,1.328480748576124531e+38,1.542189205378214269e+38,1.660603870786254307e+38
2.031945196243736441e+38,1.487778034137696254e+38,1.887047399441263442e+38,2.309360224197117697e+37,2.111419036924330244e+38,3.254997820521325802e+38
9.855566926157929945e+37,2.212742864562032035e+38,1.017767691687105497e+38,1.515628817217350056e+38,1.527950766433038882e+37,5.441272626917992277e+37
2.416027725917305611e+38,2.750763363284450592e+38,1.241295494797784926e+38,8.461990546248588527e+37,7.194548154717689824e+37,1.792629469291023597e+38
2.127185669244665312e+38,1.233532820413101623e+38,1.822528458874135005e+38,2.917813551747624080e+37,1.192497433121454222e+38,2.094789581261670261e+38
6.128528251463311955e+36,1.258052419122626317e+38,2.195288723400343167e+37,3.950926307074353391e+37,1.825323481772137796e+38,3.113322817277066688e+38
3.151900649385591605e+38,3.153950535213488017e+38,3.187120389400236310e+38,2.370923391488418523e+38,3.018904046074471856e+38,3.221733674904744330e+36
2.017685946229069387e+38,5.396743119787244822e+37,7.676443150032236354e+37,3.263304241647680211e+38,2.762833451238185516e+38,1.847493438108169023e+38
1.849897253228218266e+38,2.095427804345324384e+38,1.802731622762623633e+38,1.292254292405319926e+38,1.432048605135016967e+37,2.872603881992723500e+38
3.386476289571888886e+38,1.202840932634542849e+38,2.176290272715230103e+38,2.581131172623097538e+38,2.887539773466022564e+38,4.821415183327505304e+37
2.621821436107327806e+38,2.461791824718661084e+38,7.024088787015170308e+37,1.548993857112168385e+38,1.528162302292543537e+37,2.975647910328595857e+38
3.230543437356627532e+38,3.269191717280928197e+37,1.709472730892415528e+38,1.016808427723106256e+38,7.950032474675469319e+37,1.770882340625132283e+37
1.324429801761321962e+38,2.051633674971535931e+38,4.920467478796394270e+37,2.469621735624012693e+38,2.744551594089139674e+38,2.013618233358014822e+38
1.980194032954290155e+38,2.520276239136895554e+38,3.108357161690574995e+38,2.048919758305746436e+38,2.020970594090655523e+38,1.551498968131120319e+38
2.914983476520332135e+38,1.275529299590293820e+38,3.051787233607196571e+38,1.700541372614251040e+38,2.004912716523920452e+38,1.431560451146858083e+38
1.282182229956476609e+38,7.662902488183574870e+37,6.049488087227126394e+37,3.322404876838218896e+38,2.329013394939823402e+37,4.170116248955596793e+37
1.203083969261351505e+38,2.483038139019356563e+38,1.867237451958776856e+37,3.076760235099568032e+38,8.651799553490291848e+37,1.710491330727167139e+38
1.213804959583241367e+38,5.158003966510970963e+37,1.548768027810915088e+38,2.360689815672554729e+38,2.077502506823620319e+38,1.003040786053208185e+38
2.375133167014832671e+38,3.039993792818075384e+38,3.276731576203599798e+38,2.423807625267068176e+38,3.351882941822514764e+38,1.961115945060259610e+38
1.135647247505184801e+38,7.582818705851305961e+37,2.373577369631126840e+38,2.715851893950992703e+38,8.252726295534227554e+37,1.186812104613459669e+38
1.821021682473514609e+38,3.090623170128883735e+38,4.404555607916259266e+37,9.074448045781933893e+37,1.468017908933647734e+38,2.763684435508647140e+38
7.557352612739046464e+37,1.890204012900690720e+38,3.205804694910557026e+38,5.004008803023078115e+36,5.179158209622310608e+37,7.271031623238806309e+37
1.244060613924712617e+37,2.045522228946856165e+38,1.560418335677573553e+38,2.339734772565140201e+38,3.387869471806764235e+38,3.199108397028285383e+38
4.404207358472106015e+37,2.644672327399321966e+38,1.428245353176045562e+38,9.660006402378313977e+36,2.718565938254254471e+38,4.105758922588131762e+37
2.103305111095731436e+37,2.290847932597788541e+37,1.394658872469137350e+38,1.336968387283072905e+38,2.700983670222428664e+38,3.249420975331425667e+38
2.801536767343612993e+35,3.269510047469402257e+38,5.134202984146727459e+37,6.231115881378492581e+35,1.077695853108713396e+38,3.208933488598344694e+38
2.215983972808237463e+38,1.738671027546431258e+38,1.806015255535576455e+38,9.249571719708494852e+37,2.200185351922221036e+38,9.329044075457886679e+37
3.281431239365225640e+38,1.830942719685013912e+38,2.094997326914259581e+38,1.417390284974301442e+38,1.971362940679708668e+38,2.824883551712788186e+38
5.618081031419512054e+37,2.867820576061381961e+38,1.526235507441900006e+38,8.425772027652905119e+37,1.357316029568886927e+38,1.766979723955636093e+38
1.097384289526041214e+38,3.130922678750612733e+38,2.458015556569886921e+38,1.968896504489938703e+38,9.586851981091369154e+37,1.620488560804203723e+38
3.186127695279493971e+38,2.453393685258671802e+38,1.547923048255846232e+37,3.257441416094535392e+38,3.692363775428117131e+37,2.902425458382763642e+38
3.065928102448545917e+38,1.475913683971470557e+38,5.840274787994736338e+37,2.988220740473280377e+38,5.081618621816280614e+37,1.583573713414870163e+38
1.536905027046558474e+37,3.119380739786965878e+38,3.016739049209932181e+38,2.505809709769875364e+38,2.503318186507441317e+38,4.227243622101672644e+37
2.416466645126329747e+38,3.264531070441594619e+38,2.234033667039589950e+38,2.070391487439762532e+38,1.230453224887749411e+38,1.622924569226091050e+38
2.358811547024386507e+38,2.147432111021338590e+38,1.637155948649321721e+38,1.486570625973387769e+38,2.944606523092329020e+38,2.541177045613482678e+38
1.606097319807880893e+38,3.324325647632740856e+37,1.175924052849855101e+38,9.133988473647274590e+37,8.189790000767615508e+37,2.931585519001590204e+38
3.165504565371795952e+38,2.333709771622059199e+38,1.903936708442489156e+38,6.078374432107898774e+37,3.245167168807096247e+38,8.453521391670206949e+36
1.621165345794392178e+38,1.387245211888183745e+38,2.569945646735810987e+38,3.178968469986367178e+38,1.274074750887039154e+38,2.369518060565633457e+38
4.569281948041729304e+37,2.587186111787307483e+38,1.220339398363772687e+38,1.654342608790228834e+38,9.470005411114616316e+37,3.046101629287627466e+38
1.447977130496321113e+38,1.270613701909929538e+38,2.102903603643059543e+38,2.537150350794508546e+38,3.123834984282699861e+38,5.311948029955725695e+37
4.172306958514273384e+37,1.398259846653783925e+38,2.199993823087456390e+38,3.111357098407786250e+38,2.945003400273435924e+37,1.415733570456530250e+38
2.594533739534850644e+38,2.289743059329744777e+38,1.579148022080638573e+38,1.693143624664736450e+37,2.236072619827376295e+38,2.731065261267120437e+38
9.874163274387019247e+37,2.225081208615773731e+38,1.322299629027626237e+38,2.575220104241273550e+38,1.581423374058306872e+38,9.464461571654244889e+35
3.216204851249091183e+38,3.213770295527447440e+38,1.861201935746305317e+38,9.926119597169789454e+37,5.208765958070072864e+37,1.752453504153415274e+38
2.763082632086420352e+38,1.444732191785815427e+38,3.244252385123225388e+38,1.428748606079326670e+38,2.273117430004345589e+37,2.073991825334558628e+38
4.241418151596677769e+37,2.390823283470266746e+37,1.532157615284266055e+38,1.040504467321806410e+38,2.535835155278388410e+38,2.492627397400924580e+38
1.179650696368262837e+38,4.980498456199846089e+36,2.901101534430805106e+38,1.494189289481365070e+38,2.873197690031819238e+38,3.102825790101956482e+38
7.877301099314138083e+37,3.325803258211273220e+38,2.704427056860910137e+37,2.852288237132755090e+38,1.217738134297040490e+38,2.165736406560866608e+38
6.968756502316634041e+37,3.046365499244949371e+38,3.328279948859219428e+38,1.150301353325623467e+38,1.916217464034886720e+38,1.788853451244043239e+38
2.311252634098576654e+38,3.231794690631731370e+38,2.917830845444374794e+38,2.764482612299758222e+38,1.656517080370669767e+38,2.251039555422490311e+38
3.959633445089742268e+37,2.894280163169398950e+38,1.829186907556435758e+38,1.249151248728247750e+38,8.904793145450745830e+37,1.802164689288203318e+38
2.608080866988053997e+38,1.052589148821025875e+37,1.366313871158080654e+38,3.971327645742787421e+37,1.083362418172008615e+38,2.852263892243696449e+38
2.267887655416125720e+38,1.413105539228518607e+38,1.931323095347041562e+38,6.789257114798898152e+37,2.800427676066677360e+38,1.494125001329479933e+38
7.827773608208597011e+37,7.777518831490144532e+37,2.552856596706226236e+38,3.227922291882515907e+38,3.343043148353161514e+38,2.968054811738878647e+38
1.330306929390656178e+38,3.373007952150983017e+37,2.765669964097663075e+38,8.870001410913227716e+37,4.195364142760313521e+37,1.602265192329291600e+38
1.247850525193640087e+38,2.170814097068489260e+38,1.848794746833709821e+38,5.763192946560793083e+37,3.262551716192440567e+38,2.412853573618561732e+38
1.244253656000916377e+38,2.998807763486145680e+37,1.149471823988676234e+38,2.402688677715212717e+38,1.654574197408732178e+38,3.274844803457326597e+38
1.375053266407641600e+38,1.698997164123196031e+38,1.791257149148714920e+38,2.534300683379134811e+38,3.241857560670615240e+36,2.171437377445086441e+38
1.625451395249511067e+38,2.462581832141433862e+38,9.016178492089338235e+37,2.856288510547474493e+38,2.308220661509165857e+38,2.413179587402164479e+38
3.338809620038796320e+38,2.788868238379257969e+38,2.290500954701941376e+38,1.479770456725031206e+38,2.466583098522243104e+38,9.343130287041526143e+36
3.101081793800161410e+38,2.791853881196890032e+38,2.597814379904569972e+38,1.819229576513656938e+38,2.450646822108958747e+37,2.515308704067321697e+38
2.655563277539893945e+38,2.797182456732603900e+38,7.799759853574532591e+37,3.302099402230178187e+38,2.878710447435018602e+38,3.091598118351538964e+38
1.016249333913075579e+38,1.329232713002011137e+38,2.101333691610037702e+38,7.152200634208859592e+37,1.285479910948813592e+38,3.028894915165766694e+38
2.174837976541275726e+38,1.315482874256560529e+38,1.429180170292725624e+38,1.601677618560128333e+38,3.041548383392280318e+38,9.263644966801614559e+37
1.585669840596869937e+38,1.495848865920890237e+38,2.832264050300682969e+38,2.140680474990198261e+37,2.854182617033288355e+38,9.646531269575819968e+37
1.142945699786113894e+38,1.048714694000775365e+38,2.740765160905806147e+38,3.384041475064467812e+38,3.020683480837850864e+38,1.118493892473859277e+38
2.596516450916074066e+38,3.929751483624809302e+37,1.844016361016446287e+38,2.660233486244380672e+38,2.847398693329962603e+38,2.200047773590323005e+38
2.094521995915115054e+38,7.858348619517590597e+37,7.438207043336689271e+37,7.978025165701133341e+37,2.224806176380793456e+38,1.368389993564092331e+37
9.337730018871297683e+37,1.979579415999255249e+38,2.896997729650662308e+38,2.602580690296111053e+38,2.625703630261695165e+38,2.408236048620517752e+38
2.325830152626595437e+38,3.458878251736253286e+37,1.692285106825540723e+36,1.649825487874180671e+38,3.018532930177790938e+38,2.147104084379361436e+38
9.502750686012584677e+37,3.242947832413047313e+38,1.291595578724118469e+38,1.591376366056906321e+38,2.969807795987788879e+38,4.387978249463403273e+37
2.205728043225686014e+38,2.122316319736152696e+38,1.333264955618416517e+38,3.003005069770260533e+37,1.016198133217411566e+38,2.071565845935956707e+38
1.629228607130266035e+38,7.067192855864539659e+37,2.508018898106837613e+38,2.012984472137581593e+38,2.930458696584516588e+38,2.718772667228708766e+38
6.156311333823397947e+37,1.046860360395186960e+38,1.961800394133147945e+38,5.213463901280845882e+37,2.268478049189692621e+38,3.097943332889621305e+37
2.756559396913775363e+38,4.517913061379174400e+37,6.832684635587309192e+37,2.811318749513350451e+38,1.617376840763812085e+38,2.226129902320926474e+38
1.444750934676168892e+38,2.730082183692308600e+38,2.666061936413292157e+38,3.215374651435709237e+38,2.135701116252132282e+38,6.391016426995537348e+36
1.603369948416531380e+38,3.177865934499747972e+38,2.175195283045815633e+36,2.493845988342382294e+37,2.169000075298661158e+38,7.909740012214563400e+37
3.757270821090707297e+37,2.638517665007131657e+38,1.963224550243171747e+38,2.171874156352408409e+37,1.540546763471344634e+38,2.338417571229978919e+38
3.226855531275621401e+38,2.296847862784439729e+38,5.105488665415351431e+37,2.961513922257463741e+38,4.489539910794475954e+37,3.262425922880784260e+38
2.450292210800223076e+38,1.988993408027113380e+37,1.399772169531542558e+38,3.261641926193592364e+38,3.129675834795953804e+38,1.620643197235029260e+38
2.585116669531013880e+38,2.107102900676062956e+38,2.787290718952598930e+38,2.369884428526860014e+38,8.656233700100334863e+37,9.199168393661920164e+37
4.213983513131559172e+37,1.793818342597099505e+38,6.707548523803284049e+37,2.217614480103512155e+38,3.342145503674312854e+38,3.046906441057562427e+38
1.399116515096199529e+38,1.868334433878395807e+38,3.333842354327234025e+38,1.599978244339930015e+38,1.020817489581705641e+38,1.436860235002559298e+37
3.015838996023352467e+38,4.527771772784981530e+37,2.245010751959553003e+37,2.575119968285439975e+38,2.200720264932146979e+38,1.015014009971836424e+38
3.028624565985703961e+38,2.093073197651560508e+38,1.533306559968913018e+36,1.595081070740874431e+37,2.201596127977074849e+36,1.963631066321210424e+38
2.053791673126922088e+38,3.318585881050120244e+38,1.926471837321777990e+38,2.745855365602401827e+38,1.850887650767916307e+38,1.390690226312466644e+38
2.949595775380935299e+38,3.126161946566032640e+38,3.799379311260247534e+37,1.250046362939805677e+37,7.745416899045562458e+37,2.151877011212058634e+38
8.222812203105294402e+37,3.690229162643115785e+37,3.150845307646607529e+38,1.485358691255858104e+38,1.760410169317649904e+38,1.395938384519251523e+37
1.551434274312574311e+38,1.337240001312838158e+38,8.853955608842557911e+36,2.133177836619418669e+38,2.273395935705169970e+37,2.681067318938425369e+38
7.580832156017096950e+37,1.917588649061402893e+38,3.096430618151153835e+38,2.559510593107505638e+38,9.435943345985815600e+37,1.476642422229991735e+38
2.392495169173670392e+38,3.246357070494660577e+37,2.743150294333185826e+38,2.336039740515665941e+38,8.581757031887216398e+37,7.161137346734210971e+37
2.427363409184207261e+38,2.996935908852743626e+38,2.278082231483416472e+38,1.570268243661545427e+38,1.701748663884290605e+37,1.424499714128145289e+38
9.904745916798817219e+37,7.291035581954406290e+37,1.160155863657022742e+37,1.755736880328938393e+36,2.339186950037090122e+38,2.453664337398699849e+38
1.942563395922784418e+38,2.583194826599363295e+38,2.888076514789105934e+38,2.803007066973406068e+38,3.252793608390279962e+38,1.593773212784616903e+37
2.695123715820124297e+38,2.484904842545597197e+38,1.080420098993066066e+38,2.403953082752246892e+38,2.954776982169882952e+38,2.959237082203153411e+38
3.312711371078255891e+38,1.538505438641690741e+38,2.395222951287046254e+38,6.107450676658657555e+37,1.085816211942933560e+38,1.964050737966563456e+37
6.362694722491358975e+37,3.220566309299615680e+38,1.069634911737583260e+38,2.506139681753423352e+38,1.876202340401931011e+38,3.355450409338290241e+38
2.106195926479950610e+38,2.878972457779564704e+38,1.421356432806977575e+38,3.271973571621516171e+37,8.968950159952367630e+37,6.600503493942236138e+37
2.686662980380520066e+38,2.895009191269219733e+38,2.564545056251820111e+38,1.354663774614144145e+38,8.646598208759179168e+37,2.729309263314593085e+38
2.386031601233486181e+38,3.015415100723024741e+38,2.927582192525381584e+38,2.179688100325049312e+37,2.103995362409026654e+38,1.203909727714932236e+38
2.349623770305118342e+38,5.626156864659983057e+37,1.242845398413093645e+38,1.071907627423422535e+38,2.939149723156093418e+38,2.231579206264402949e+38
4.961062812162006781e+37,9.551605702157945730e+37,1.442276837180225566e+38,1.469457293919406268e+38,1.638646089935012155e+38,1.607488174344952100e+38
